INDEX,TARGET_FLAG,TARGET_AMT,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,SEX,EDUCATION,JOB,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CAR_AGE,URBANICITY
7538,0,0,0,49,0,15,23672,No,98437,Yes,z_F,z_High School,Clerical,68,Private,21530,4,Minivan,no,0,0,No,4,4,z_Highly Rural/ Rural
7540,0,0,0,50,0,13,,No,130264,Yes,M,Bachelors,Manager,46,Commercial,9200,1,Pickup,yes,0,0,No,0,6,Highly Urban/ Urban
7541,0,0,0,53,0,,20741,No,134822,Yes,z_F,PhD,Home Maker,57,Private,13130,7,z_SUV,no,0,0,No,2,17,z_Highly Rural/ Rural
7542,1,3226,0,49,0,13,48983,No,190088,Yes,M,PhD,,38,Commercial,11010,1,Pickup,no,3767,2,No,0,12,Highly Urban/ Urban
7543,0,0,0,54,0,,37424,No,155505,Yes,M,z_High School,z_Blue Collar,24,Private,6900,10,Minivan,yes,0,0,No,0,1,Highly Urban/ Urban
7544,0,0,1,40,2,,18631,No,,Yes,z_F,z_High School,Student,19,Commercial,14400,7,z_SUV,no,26940,2,No,3,1,Highly Urban/ Urban
7545,0,0,0,52,0,12,78609,No,281358,z_No,M,Bachelors,Professional,37,Private,17520,4,Van,yes,0,0,No,0,11,z_Highly Rural/ Rural
7546,1,1139,0,40,0,10,59566,No,207187,z_No,z_F,z_High School,z_Blue Collar,15,Commercial,8260,13,z_SUV,no,0,0,No,1,5,Highly Urban/ Urban
7548,0,0,0,49,0,14,73568,No,,Yes,z_F,Bachelors,Manager,17,Private,24300,1,Minivan,no,0,0,No,0,1,Highly Urban/ Urban
7550,0,0,0,47,0,14,50542,No,234379,Yes,M,Bachelors,Professional,52,Private,12340,1,Minivan,no,11471,2,No,0,8,Highly Urban/ Urban
7551,1,1030,2,45,2,,48124,Yes,226555,z_No,z_F,z_High School,Professional,26,Private,10810,1,z_SUV,no,0,0,Yes,0,1,Highly Urban/ Urban
7553,0,0,1,47,1,12,172091,No,374376,Yes,M,PhD,Manager,5,Commercial,23410,6,Panel Truck,yes,0,0,No,0,16,Highly Urban/ Urban
7555,0,0,0,44,0,11,92582,No,0,z_No,z_F,Masters,Manager,27,Private,15160,6,z_SUV,no,7939,1,No,3,11,Highly Urban/ Urban
7557,0,0,0,49,0,9,52652,No,190470,Yes,M,z_High School,Clerical,13,Private,10110,6,Minivan,no,0,0,No,0,1,Highly Urban/ Urban
7558,1,5792,0,39,1,7,55123,No,,Yes,M,z_High School,z_Blue Collar,22,Commercial,20580,11,Van,no,0,0,No,0,5,Highly Urban/ Urban
7559,1,2327,0,46,0,0,,No,0,z_No,z_F,z_High School,Student,43,Commercial,8110,10,z_SUV,no,0,0,No,0,8,Highly Urban/ Urban
7560,0,0,0,51,0,10,83235,No,0,z_No,M,Masters,Manager,10,Commercial,30400,3,Panel Truck,yes,0,0,No,0,11,Highly Urban/ Urban
7561,0,0,0,30,4,11,77207,Yes,318565,z_No,z_F,Bachelors,z_Blue Collar,34,Commercial,21160,10,z_SUV,no,35118,1,Yes,2,11,Highly Urban/ Urban
7562,1,5337.953739,0,52,0,13,23714,No,121354,Yes,M,<High School,z_Blue Collar,59,Commercial,9070,1,Pickup,yes,0,0,No,3,8,Highly Urban/ Urban
7563,0,0,0,44,3,12,118032,No,337904,Yes,M,Bachelors,Professional,23,Private,5900,1,Pickup,no,0,0,No,0,1,z_Highly Rural/ Rural
7565,0,0,1,44,1,14,19751,No,,Yes,M,z_High School,Clerical,26,Commercial,8260,1,Pickup,no,0,0,Yes,2,5,z_Highly Rural/ Rural
7567,1,2576,0,25,4,11,49576,Yes,160042,z_No,z_F,Masters,Manager,5,Private,6460,6,z_SUV,no,3862,2,No,1,16,Highly Urban/ Urban
7568,0,0,0,52,0,,31701,No,,Yes,z_F,<High School,z_Blue Collar,25,Commercial,18690,9,Minivan,no,0,0,No,0,9,z_Highly Rural/ Rural
7569,0,0,0,49,0,15,107375,No,332673,Yes,z_F,Bachelors,Professional,12,Private,18390,7,Minivan,no,0,0,No,1,,Highly Urban/ Urban
7573,0,0,0,36,0,10,95525,No,264584,Yes,M,Bachelors,Manager,19,Commercial,5100,9,Pickup,yes,2665,3,No,0,9,Highly Urban/ Urban
7574,0,0,0,39,1,14,55799,No,187099,Yes,z_F,<High School,z_Blue Collar,19,Private,13550,4,z_SUV,no,0,0,No,0,5,z_Highly Rural/ Rural
7576,0,0,0,50,0,8,37803,No,158257,Yes,M,z_High School,z_Blue Collar,18,Commercial,16550,11,Van,yes,0,0,No,0,1,Highly Urban/ Urban
7577,0,0,0,48,0,14,92496,No,296957,Yes,z_F,Masters,Lawyer,33,Private,18910,6,z_SUV,no,0,0,No,2,16,Highly Urban/ Urban
7578,1,1985,0,36,0,9,64947,No,0,z_No,z_F,z_High School,z_Blue Collar,26,Commercial,34920,1,Minivan,no,0,0,Yes,0,1,Highly Urban/ Urban
7579,1,4130,0,26,1,11,42687,Yes,0,z_No,z_F,z_High School,z_Blue Collar,35,Commercial,17200,1,Minivan,no,0,0,No,6,1,Highly Urban/ Urban
7580,1,4665,0,41,0,9,74706,No,0,z_No,M,Bachelors,Professional,31,Commercial,26530,1,Panel Truck,yes,2884,1,No,8,8,Highly Urban/ Urban
7581,0,0,0,50,0,9,14588,No,0,z_No,z_F,Bachelors,Clerical,35,Private,13280,4,z_SUV,no,0,0,No,5,12,z_Highly Rural/ Rural
7582,0,0,0,53,0,0,0,No,0,z_No,M,PhD,Doctor,35,Private,13870,1,Minivan,yes,0,0,No,2,14,Highly Urban/ Urban
7583,0,0,0,51,0,11,102099,No,305769,z_No,z_F,Bachelors,Manager,27,Private,11710,5,z_SUV,no,0,0,No,1,12,Highly Urban/ Urban
7584,0,0,0,32,2,13,74702,No,183767,Yes,z_F,<High School,z_Blue Collar,5,Private,18820,12,Minivan,no,8985,2,No,2,1,Highly Urban/ Urban
7585,0,0,0,48,0,17,23080,No,139852,Yes,M,z_High School,Professional,28,Private,8610,6,Pickup,no,0,0,No,0,7,Highly Urban/ Urban
7587,1,3381,0,42,2,14,55328,Yes,0,z_No,M,z_High School,z_Blue Collar,32,Commercial,11230,7,Minivan,no,7607,4,No,2,10,Highly Urban/ Urban
7588,0,0,0,65,0,16,24274,No,211649,Yes,z_F,z_High School,Clerical,42,Private,10770,1,Sports Car,no,1235,2,No,1,12,z_Highly Rural/ Rural
7591,0,0,0,44,0,11,32812,No,,Yes,M,<High School,z_Blue Collar,39,Private,9180,1,Pickup,yes,0,0,No,0,5,Highly Urban/ Urban
7592,0,0,0,58,0,11,178147,No,0,z_No,M,Masters,Lawyer,39,Private,1500,10,Minivan,no,0,0,No,0,17,Highly Urban/ Urban
7593,0,0,0,66,0,15,35095,No,200581,Yes,M,Bachelors,Manager,40,Private,25280,6,Pickup,no,2596,2,No,2,17,Highly Urban/ Urban
7594,0,0,0,47,0,8,84850,No,256828,Yes,z_F,Bachelors,z_Blue Collar,31,Commercial,23840,17,Pickup,no,0,0,Yes,0,6,Highly Urban/ Urban
7595,0,0,0,53,0,15,72403,No,247537,z_No,M,Masters,Manager,14,Private,24140,7,Minivan,no,0,0,No,0,14,Highly Urban/ Urban
7596,1,5238,0,45,0,13,8234,No,0,Yes,M,<High School,Student,12,Private,1650,1,Minivan,no,0,0,Yes,3,,Highly Urban/ Urban
7598,0,0,0,44,0,9,92022,No,232327,Yes,M,Bachelors,z_Blue Collar,40,Commercial,19090,13,Van,yes,0,0,No,2,6,z_Highly Rural/ Rural
7599,1,3543.524613,0,26,2,12,41746,Yes,0,z_No,M,z_High School,Manager,41,Commercial,8270,10,Pickup,no,6081,4,No,0,1,Highly Urban/ Urban
7600,0,0,0,39,1,12,80186,Yes,0,z_No,z_F,Bachelors,Professional,19,Private,14020,1,Minivan,no,6642,1,No,2,14,Highly Urban/ Urban
7601,1,2573,0,62,0,12,23264,No,205740,Yes,M,z_High School,Professional,24,Private,19120,3,Sports Car,yes,2136,3,No,3,1,Highly Urban/ Urban
7603,0,0,0,31,2,12,112632,No,298529,Yes,M,z_High School,Professional,57,Private,16550,6,Van,yes,0,0,No,0,1,z_Highly Rural/ Rural
7606,0,0,0,46,0,12,30263,No,131414,Yes,M,z_High School,Clerical,35,Private,21640,10,Van,yes,0,0,No,0,4,z_Highly Rural/ Rural
7607,0,0,0,52,0,16,56482,No,213726,Yes,M,z_High School,z_Blue Collar,31,Commercial,18390,10,Minivan,yes,2067,3,No,3,9,Highly Urban/ Urban
7608,0,0,0,42,1,13,126762,Yes,0,z_No,z_F,PhD,Doctor,54,Private,18380,10,z_SUV,no,5279,3,No,0,13,Highly Urban/ Urban
7609,0,0,0,46,0,10,70191,No,218831,Yes,M,Bachelors,Manager,30,Private,31500,4,Minivan,no,0,0,No,0,10,Highly Urban/ Urban
7610,0,0,0,55,0,7,41952,No,197932,Yes,M,z_High School,z_Blue Collar,56,Commercial,11200,3,Pickup,no,2085,2,No,2,10,Highly Urban/ Urban
7611,0,0,0,57,0,14,49564,No,195914,Yes,z_F,Bachelors,Clerical,12,Private,11530,10,z_SUV,no,38084,1,Yes,6,13,Highly Urban/ Urban
7613,0,0,0,59,0,14,28100,No,116034,Yes,z_F,z_High School,Clerical,71,Private,7400,1,z_SUV,no,2319,2,No,0,10,z_Highly Rural/ Rural
7614,0,0,0,55,0,13,108409,No,307730,Yes,M,Bachelors,z_Blue Collar,56,Private,20260,10,Minivan,no,0,0,No,3,10,Highly Urban/ Urban
7616,1,2124,1,36,2,12,95942,Yes,0,z_No,z_F,Masters,Manager,46,Private,14690,4,z_SUV,no,17070,2,Yes,6,19,Highly Urban/ Urban
7618,1,1651,0,58,0,14,2724,No,0,z_No,z_F,<High School,Student,53,Private,15220,6,z_SUV,no,20511,1,Yes,0,1,Highly Urban/ Urban
7619,0,0,0,50,0,1,76489,No,259139,Yes,z_F,Masters,Lawyer,33,Private,14150,1,z_SUV,no,0,0,No,4,13,Highly Urban/ Urban
7620,0,0,0,55,0,12,107264,No,0,z_No,M,Masters,Manager,56,Commercial,7000,10,Pickup,yes,5191,2,No,6,13,Highly Urban/ Urban
7621,0,0,0,37,0,11,16251,No,0,z_No,M,z_High School,Student,19,Private,6830,6,Pickup,yes,0,0,No,1,7,z_Highly Rural/ Rural
7622,0,0,0,45,0,7,31127,No,,Yes,z_F,Bachelors,z_Blue Collar,36,Commercial,25860,6,Sports Car,no,0,0,No,0,9,Highly Urban/ Urban
7623,0,0,0,46,0,14,50759,No,0,z_No,z_F,Bachelors,Manager,30,Private,11180,1,z_SUV,no,0,0,No,0,3,Highly Urban/ Urban
7625,0,0,0,36,0,11,37869,No,160542,Yes,z_F,Bachelors,Clerical,13,Private,8890,4,z_SUV,no,0,0,No,1,7,Highly Urban/ Urban
7626,0,0,0,66,2,0,0,No,148288,Yes,z_F,PhD,Home Maker,45,Private,22240,1,Sports Car,no,0,0,No,0,10,Highly Urban/ Urban
7627,0,0,0,54,0,14,54439,No,199224,Yes,M,Bachelors,Professional,18,Commercial,22900,10,Panel Truck,yes,0,0,No,0,11,Highly Urban/ Urban
7628,0,0,0,50,0,6,67488,No,206632,Yes,M,Bachelors,Manager,52,Private,17000,6,Minivan,no,0,0,No,2,6,Highly Urban/ Urban
7629,0,0,0,63,0,16,141953,No,377925,Yes,M,PhD,,35,Commercial,29630,1,Pickup,yes,38930,1,Yes,1,9,Highly Urban/ Urban
7630,1,2849,0,41,0,9,27521,No,141133,Yes,z_F,<High School,z_Blue Collar,29,Private,8350,1,Sports Car,no,536,1,No,0,1,Highly Urban/ Urban
7631,0,0,0,49,0,12,71512,No,0,z_No,z_F,Masters,Manager,27,Private,13550,1,Sports Car,no,0,0,No,0,18,Highly Urban/ Urban
7633,0,0,2,37,3,12,28292,Yes,0,z_No,z_F,z_High School,Clerical,47,Private,14600,1,Minivan,no,0,0,No,2,1,Highly Urban/ Urban
7634,1,3335,2,41,3,11,63610,Yes,0,z_No,M,z_High School,Clerical,10,Private,11960,15,Minivan,no,45931,1,Yes,3,1,Highly Urban/ Urban
7635,0,0,0,49,0,13,12194,No,102719,Yes,z_F,Bachelors,Home Maker,25,Private,12120,1,z_SUV,no,0,0,No,0,11,z_Highly Rural/ Rural
7636,0,0,0,54,0,14,70632,No,250307,Yes,M,Bachelors,Professional,56,Private,19750,4,Minivan,yes,0,0,No,4,16,z_Highly Rural/ Rural
7637,0,0,0,29,2,14,104420,Yes,0,z_No,z_F,Masters,Manager,19,Private,4400,7,Sports Car,no,44351,3,Yes,3,17,Highly Urban/ Urban
7638,1,5323,0,46,0,10,70840,No,0,z_No,M,Bachelors,Professional,26,Private,17140,1,Minivan,yes,4655,2,No,5,1,Highly Urban/ Urban
7640,0,0,0,61,0,11,67813,No,249997,Yes,z_F,Bachelors,Professional,51,Private,21190,6,Sports Car,no,0,0,No,0,6,z_Highly Rural/ Rural
7641,0,0,0,58,0,14,213892,No,507584,Yes,z_F,PhD,Doctor,34,Private,28690,6,Minivan,no,0,0,No,0,17,Highly Urban/ Urban
7644,0,0,0,52,0,11,189038,No,0,z_No,z_F,PhD,,32,Commercial,35980,4,Pickup,no,8292,3,No,0,12,Highly Urban/ Urban
7645,1,5161,0,49,0,10,,No,,z_No,z_F,z_High School,z_Blue Collar,24,Commercial,18430,6,z_SUV,no,27389,2,Yes,4,9,Highly Urban/ Urban
7646,1,4857,0,57,0,12,35436,No,187051,Yes,z_F,z_High School,z_Blue Collar,39,Commercial,10100,1,z_SUV,no,0,0,No,4,3,Highly Urban/ Urban
7647,1,7843,0,62,0,12,34033,No,0,z_No,M,z_High School,z_Blue Collar,43,Commercial,19010,10,Van,no,0,0,Yes,5,1,Highly Urban/ Urban
7648,0,0,0,46,0,11,33914,No,0,z_No,z_F,Bachelors,Clerical,25,Commercial,16300,1,Van,no,0,0,No,1,8,Highly Urban/ Urban
7651,1,3883,0,34,3,0,0,No,74744,Yes,z_F,Bachelors,Home Maker,36,Private,4900,1,Sports Car,no,0,0,No,0,6,Highly Urban/ Urban
7652,0,0,0,43,0,11,1852,No,0,Yes,z_F,<High School,Student,17,Private,5800,4,Sports Car,no,0,0,No,1,7,z_Highly Rural/ Rural
7655,0,0,0,44,2,9,91785,No,288497,Yes,z_F,Bachelors,Professional,35,Private,34750,4,Van,no,0,0,No,0,8,z_Highly Rural/ Rural
7656,0,0,0,52,0,13,7079,No,115595,Yes,z_F,<High School,z_Blue Collar,26,Commercial,19640,10,Pickup,no,0,0,No,0,1,z_Highly Rural/ Rural
7658,0,0,0,58,0,11,57103,No,0,z_No,z_F,z_High School,z_Blue Collar,17,Commercial,7300,10,Sports Car,no,592,2,No,4,1,z_Highly Rural/ Rural
7659,1,942,0,26,3,13,7832,No,58632,Yes,z_F,<High School,Clerical,33,Private,7620,11,z_SUV,no,5304,2,No,11,1,Highly Urban/ Urban
7660,0,0,0,49,0,13,19377,No,0,z_No,z_F,Bachelors,Manager,43,Private,12850,6,z_SUV,no,4761,2,No,2,,Highly Urban/ Urban
7661,0,0,0,46,0,12,49657,No,139287,Yes,z_F,Bachelors,Home Maker,38,Private,13420,1,z_SUV,no,12775,1,No,4,,Highly Urban/ Urban
7663,0,0,0,56,0,11,123999,No,332786,z_No,M,z_High School,Professional,47,Private,19500,17,Van,yes,0,0,No,0,8,Highly Urban/ Urban
7664,0,0,0,54,0,10,35090,No,188255,z_No,z_F,z_High School,Clerical,40,Private,14650,1,z_SUV,no,0,0,No,0,6,z_Highly Rural/ Rural
7665,0,0,0,34,1,15,88882,No,264963,Yes,z_F,Bachelors,Manager,5,Private,4900,4,z_SUV,no,3548,4,No,3,1,Highly Urban/ Urban
7666,0,0,0,36,0,10,35676,No,,z_No,M,z_High School,z_Blue Collar,45,Commercial,15120,10,Minivan,yes,0,0,No,0,7,z_Highly Rural/ Rural
7667,0,0,0,49,0,0,0,No,84563,Yes,M,Masters,Lawyer,67,Private,18420,7,Minivan,no,26088,1,Yes,4,17,Highly Urban/ Urban
7668,0,0,0,41,3,15,211575,Yes,515570,z_No,M,PhD,Manager,9,Private,7260,1,Pickup,no,698,1,No,4,,Highly Urban/ Urban
7670,0,0,1,37,2,10,110007,Yes,243816,z_No,z_F,z_High School,z_Blue Collar,44,Private,16200,4,z_SUV,no,0,0,No,4,6,z_Highly Rural/ Rural
7672,0,0,0,49,0,13,,No,359366,Yes,M,Masters,Manager,32,Private,27820,14,Minivan,yes,0,0,No,4,8,Highly Urban/ Urban
7673,0,0,0,51,0,15,123363,No,,Yes,z_F,Masters,Lawyer,37,Private,21780,10,Sports Car,no,0,0,No,0,12,Highly Urban/ Urban
7674,1,2535,0,46,0,13,33953,No,164542,Yes,M,<High School,z_Blue Collar,32,Private,12040,4,Minivan,yes,0,0,No,0,6,Highly Urban/ Urban
7676,1,3505,1,39,1,13,13765,No,82223,Yes,z_F,<High School,Clerical,28,Private,22960,1,Minivan,no,0,0,No,0,1,Highly Urban/ Urban
7677,0,0,0,50,0,15,51006,No,182512,z_No,M,z_High School,z_Blue Collar,52,Commercial,11600,1,Minivan,no,0,0,No,0,1,z_Highly Rural/ Rural
7679,0,0,0,53,0,7,83066,No,251126,Yes,z_F,Masters,Lawyer,30,Private,6800,1,z_SUV,no,0,0,Yes,0,,Highly Urban/ Urban
7680,0,0,0,51,0,0,0,No,0,z_No,z_F,<High School,Home Maker,36,Private,7500,1,z_SUV,no,0,0,No,1,4,z_Highly Rural/ Rural
7681,0,0,0,53,0,5,38467,No,0,z_No,M,z_High School,Manager,30,Commercial,11560,4,Pickup,yes,1231,3,No,1,1,Highly Urban/ Urban
7683,0,0,1,42,2,15,22155,No,127123,Yes,M,Masters,Lawyer,30,Private,3720,1,Minivan,yes,0,0,No,1,15,Highly Urban/ Urban
7684,1,2939,0,56,0,10,18237,No,128367,Yes,z_F,Masters,Lawyer,12,Private,8920,1,z_SUV,no,0,0,Yes,0,17,Highly Urban/ Urban
7685,0,0,0,31,2,13,9961,No,94727,Yes,z_F,<High School,Home Maker,53,Private,5860,1,z_SUV,no,0,0,Yes,0,4,z_Highly Rural/ Rural
7686,1,1923,0,42,0,,77508,No,,z_No,M,Bachelors,Professional,38,Commercial,43290,3,Panel Truck,yes,19942,3,Yes,1,8,Highly Urban/ Urban
7687,0,0,0,56,0,11,197493,No,0,z_No,M,PhD,,21,Commercial,26000,1,Panel Truck,no,8018,4,No,5,12,Highly Urban/ Urban
7691,1,1157.824222,0,49,0,13,55447,No,0,z_No,z_F,<High School,z_Blue Collar,5,Private,13650,17,z_SUV,no,7062,3,No,0,1,Highly Urban/ Urban
7693,0,0,0,55,0,6,51516,No,0,z_No,M,Masters,,39,Commercial,11940,10,Pickup,yes,0,0,No,0,19,Highly Urban/ Urban
7694,0,0,0,45,0,8,40368,No,171248,Yes,z_F,Bachelors,Professional,37,Private,10040,1,z_SUV,no,0,0,No,0,8,z_Highly Rural/ Rural
7695,0,0,0,50,0,6,41723,No,206552,Yes,M,Masters,Manager,42,Private,10670,1,Minivan,yes,0,0,No,1,11,Highly Urban/ Urban
7696,0,0,0,51,0,15,36751,No,0,z_No,z_F,PhD,Home Maker,36,Private,20730,4,Minivan,no,0,0,No,5,15,z_Highly Rural/ Rural
7697,0,0,0,62,0,18,48350,No,241411,Yes,z_F,Masters,Professional,39,Private,16860,3,Sports Car,no,27425,3,No,0,16,Highly Urban/ Urban
7698,0,0,0,54,0,,74857,No,236453,Yes,M,Bachelors,Manager,38,Private,14390,7,Minivan,no,0,0,No,0,11,Highly Urban/ Urban
7700,1,4614,2,44,3,14,15385,Yes,0,z_No,z_F,<High School,Clerical,38,Private,9670,3,z_SUV,no,0,0,No,0,5,Highly Urban/ Urban
7701,0,0,0,56,0,10,31093,No,,Yes,M,Masters,Manager,19,Private,7060,1,Pickup,no,0,0,No,2,9,Highly Urban/ Urban
7702,1,3392,0,27,3,9,10852,Yes,0,z_No,z_F,<High School,Home Maker,59,Private,10830,6,z_SUV,no,0,0,No,1,1,Highly Urban/ Urban
7703,0,0,0,47,0,12,56483,No,229334,Yes,z_F,<High School,z_Blue Collar,37,Commercial,20960,1,Pickup,no,0,0,Yes,3,7,z_Highly Rural/ Rural
7704,0,0,0,53,0,13,26429,No,163090,Yes,z_F,<High School,z_Blue Collar,42,Private,9440,1,z_SUV,no,0,0,No,0,1,z_Highly Rural/ Rural
7706,1,7345,0,40,0,11,30069,No,168683,Yes,z_F,z_High School,Clerical,41,Private,9460,1,Sports Car,no,0,0,Yes,1,1,Highly Urban/ Urban
7707,0,0,0,49,0,7,176866,No,0,z_No,M,Masters,,69,Private,32720,1,Minivan,yes,0,0,No,1,16,Highly Urban/ Urban
7708,0,0,2,45,2,12,49979,No,186606,Yes,M,z_High School,Clerical,31,Commercial,11000,4,Pickup,yes,0,0,No,1,10,z_Highly Rural/ Rural
7709,0,0,0,34,4,16,72641,No,230443,Yes,M,Bachelors,Clerical,15,Private,4800,6,Pickup,yes,0,0,No,3,9,Highly Urban/ Urban
7710,0,0,0,45,0,11,53556,No,167505,Yes,M,<High School,z_Blue Collar,63,Commercial,21290,13,Van,yes,0,0,No,0,1,Highly Urban/ Urban
7711,1,14811.09801,0,42,0,14,40480,No,164701,Yes,M,Bachelors,Clerical,71,Commercial,10830,6,Pickup,yes,0,0,No,0,13,Highly Urban/ Urban
7713,1,5005,0,39,0,12,70862,No,225345,Yes,M,Bachelors,z_Blue Collar,48,Private,4740,6,Pickup,yes,0,0,Yes,0,6,Highly Urban/ Urban
7714,0,0,0,57,0,9,177380,No,422429,Yes,M,PhD,Manager,31,Commercial,19590,4,Van,yes,0,0,No,1,12,Highly Urban/ Urban
7715,0,0,0,56,0,12,62483,No,,Yes,z_F,Bachelors,Manager,18,Private,13350,3,z_SUV,no,0,0,No,0,8,Highly Urban/ Urban
7716,0,0,0,42,0,13,,No,244711,Yes,M,<High School,z_Blue Collar,24,Commercial,16340,1,Van,yes,7523,4,No,0,4,z_Highly Rural/ Rural
7717,0,0,0,46,0,,67938,No,235842,Yes,z_F,PhD,Lawyer,48,Private,13690,1,z_SUV,no,4656,4,No,0,13,Highly Urban/ Urban
7718,0,0,0,43,0,7,29435,No,0,z_No,z_F,z_High School,Clerical,37,Private,27500,4,Minivan,no,0,0,No,3,1,z_Highly Rural/ Rural
7719,1,3833.404909,0,38,0,0,0,No,87708,Yes,M,<High School,Student,24,Commercial,20260,1,Van,yes,934,2,No,4,1,Highly Urban/ Urban
7720,0,0,0,56,0,3,37352,No,0,z_No,M,Masters,Lawyer,20,Private,13340,1,Minivan,yes,0,0,No,1,20,z_Highly Rural/ Rural
7721,0,0,0,32,3,0,0,No,0,Yes,z_F,Bachelors,Home Maker,75,Private,4700,6,Sports Car,no,0,0,No,0,11,z_Highly Rural/ Rural
7722,0,0,0,48,0,12,10476,No,106938,Yes,z_F,<High School,Student,29,Private,6480,1,Sports Car,no,0,0,No,0,8,Highly Urban/ Urban
7723,0,0,0,51,0,0,0,No,91232,z_No,z_F,Bachelors,Home Maker,25,Private,1500,1,z_SUV,no,0,0,No,2,1,z_Highly Rural/ Rural
7724,0,0,0,45,0,13,75386,No,207203,Yes,z_F,Masters,Manager,5,Private,17570,1,z_SUV,no,0,0,Yes,3,,Highly Urban/ Urban
7725,1,4081,0,44,0,8,79899,No,0,z_No,z_F,Masters,Manager,25,Private,9490,1,Sports Car,no,0,0,No,0,17,Highly Urban/ Urban
7727,0,0,0,44,0,0,0,No,91344,Yes,z_F,Masters,Home Maker,39,Private,11340,4,Minivan,no,0,0,No,1,14,Highly Urban/ Urban
7729,0,0,0,46,0,12,,No,355800,z_No,z_F,Bachelors,Professional,36,Private,7490,4,z_SUV,no,9255,1,No,5,,Highly Urban/ Urban
7730,0,0,0,51,0,11,152462,No,0,z_No,z_F,Masters,Manager,23,Private,17930,13,z_SUV,no,6788,3,No,0,14,Highly Urban/ Urban
7731,1,4783,0,43,0,11,58251,No,210945,z_No,M,Bachelors,Manager,57,Commercial,19030,4,Van,no,0,0,Yes,0,7,Highly Urban/ Urban
7732,0,0,0,34,3,14,86877,Yes,0,z_No,z_F,Bachelors,z_Blue Collar,14,Commercial,13590,7,Minivan,no,0,0,No,2,14,Highly Urban/ Urban
7733,0,0,0,44,2,14,23541,No,171928,Yes,z_F,<High School,Clerical,49,Private,6250,1,z_SUV,no,0,0,No,3,5,Highly Urban/ Urban
7734,0,0,0,57,0,14,100985,No,280768,Yes,z_F,Masters,Lawyer,8,Private,22710,6,z_SUV,no,4531,3,No,2,15,Highly Urban/ Urban
7736,1,5273,0,32,3,0,0,No,64184,Yes,z_F,Bachelors,Home Maker,51,Private,13140,6,Sports Car,no,0,0,No,0,4,z_Highly Rural/ Rural
7738,0,0,0,49,0,10,,No,,z_No,z_F,z_High School,z_Blue Collar,22,Commercial,4720,1,z_SUV,no,557,3,No,4,7,Highly Urban/ Urban
7740,0,0,0,36,3,,29033,No,181744,Yes,z_F,z_High School,Clerical,29,Private,29960,4,Pickup,no,7867,1,No,5,1,Highly Urban/ Urban
7741,0,0,1,41,2,13,90405,Yes,268678,z_No,M,z_High School,z_Blue Collar,32,Commercial,17680,1,Van,no,36839,2,No,3,1,z_Highly Rural/ Rural
7742,0,0,0,41,3,16,18351,No,0,Yes,z_F,z_High School,Student,30,Commercial,11720,7,Pickup,yes,0,0,Yes,2,6,Highly Urban/ Urban
7745,0,0,0,36,0,13,,No,150426,Yes,M,z_High School,Clerical,13,Private,16230,6,Minivan,yes,6654,2,No,0,1,Highly Urban/ Urban
7747,0,0,0,47,0,12,114748,No,289437,Yes,z_F,z_High School,z_Blue Collar,34,Commercial,24740,4,Minivan,no,0,0,No,0,10,Highly Urban/ Urban
7748,0,0,0,51,0,11,159809,No,,Yes,M,Masters,,22,Commercial,22580,6,Panel Truck,no,0,0,Yes,3,19,Highly Urban/ Urban
7751,0,0,0,50,0,13,81614,No,0,z_No,M,Masters,Lawyer,32,Private,21870,12,Minivan,no,0,0,No,5,16,Highly Urban/ Urban
7753,0,0,0,31,1,4,119331,No,363888,Yes,M,Bachelors,Professional,30,Commercial,29230,6,Panel Truck,no,12636,3,Yes,2,10,Highly Urban/ Urban
7754,0,0,0,31,0,9,33768,No,147167,Yes,M,z_High School,Professional,19,Commercial,8210,6,Pickup,yes,0,0,No,1,1,Highly Urban/ Urban
7757,0,0,0,45,2,13,29754,Yes,0,z_No,z_F,Masters,Lawyer,12,Private,19350,10,Minivan,no,0,0,No,0,10,Highly Urban/ Urban
7758,0,0,0,66,0,13,45790,No,213595,Yes,z_F,Bachelors,Home Maker,15,Commercial,25090,10,Pickup,no,0,0,No,0,15,z_Highly Rural/ Rural
7759,0,0,0,45,1,10,69411,Yes,0,z_No,z_F,z_High School,z_Blue Collar,34,Commercial,12940,7,Minivan,no,0,0,Yes,1,1,Highly Urban/ Urban
7760,1,3012,0,47,0,16,54807,No,183953,Yes,z_F,z_High School,z_Blue Collar,43,Commercial,7280,1,Pickup,no,4009,2,No,2,6,Highly Urban/ Urban
7761,0,0,1,44,2,5,28833,No,183748,Yes,M,<High School,Clerical,36,Private,20550,1,Van,yes,0,0,No,3,1,z_Highly Rural/ Rural
7763,1,2972,3,42,3,4,19759,Yes,0,z_No,M,<High School,z_Blue Collar,30,Private,15100,1,Minivan,yes,35863,2,Yes,4,8,Highly Urban/ Urban
7765,0,0,0,47,0,,23290,No,,Yes,z_F,z_High School,z_Blue Collar,46,Commercial,8530,6,z_SUV,no,17597,2,No,0,7,Highly Urban/ Urban
