total_credit_card_limit,avg_percentage_credit_card_limit_used_last_year,saving_amount,checking_amount,is_employed,yearly_salary,age,dependent_number,loan_purpose,loan_repaid
5800,0.54,1072,4775,1,37800,26,3,2,Yes
4800,0.54,7348,7887,1,20300,38,4,4,Yes
4700,0.54,2130,4753,1,13100,71,3,3,Yes
4200,0.54,1268,4994,1,22700,32,1,3,No
8400,0.54,2976,4123,1,62600,43,1,3,Yes
5600,0.54,2065,7625,1,14500,49,1,1,Yes
8300,0.54,3587,4644,1,19600,58,1,3,Yes
2300,0.54,571,1477,0,0,69,1,3,No
1400,0.54,1004,1017,1,41600,31,4,4,No
6200,0.54,173,2715,1,34700,47,2,1,Yes
6200,0.54,2358,2255,1,21300,25,4,1,Yes
5200,0.54,2775,4487,1,64000,40,1,5,Yes
3900,0.54,39,5722,1,22700,18,0,1,Yes
5000,0.54,3443,3592,1,66100,41,2,4,Yes
4700,0.54,595,1181,1,62700,54,3,2,Yes
2000,0.54,750,2139,1,38400,46,8,5,No
2600,0.54,903,2424,1,25500,38,0,1,No
6800,0.54,3178,5077,1,36800,40,4,3,Yes
6300,0.54,976,4571,1,67200,47,4,1,Yes
2000,0.54,1826,1052,1,26500,68,1,3,No
3000,0.54,4080,6935,1,34300,24,0,5,Yes
9700,0.54,1560,3860,1,67200,37,3,2,Yes
5600,0.54,2947,7629,1,28600,46,2,1,Yes
4500,0.54,1515,2845,1,25600,46,2,5,Yes
7100,0.54,2253,6869,1,50400,22,8,4,Yes
5300,0.54,574,784,1,6200,47,5,3,No
6500,0.54,323,7957,1,54800,40,4,4,Yes
2300,0.54,856,873,1,33600,25,2,3,No
6600,0.54,1716,5026,1,36100,34,0,3,Yes
4300,0.54,2265,5487,1,40000,43,2,1,Yes
2500,0.54,1939,2171,1,31100,43,3,1,No
2500,0.54,1191,3238,0,0,56,2,5,No
700,0.54,764,1672,1,35600,45,1,3,No
6400,0.54,2449,8274,1,43800,75,8,3,Yes
6700,0.54,6056,3234,1,36400,36,8,4,Yes
1800,0.54,4222,4545,1,34100,62,2,2,Yes
4200,0.54,972,2954,0,0,62,7,4,No
9600,0.54,5628,3807,1,38300,56,2,1,Yes
7900,0.54,5128,7783,1,33000,47,3,4,Yes
3800,0.54,5738,5873,1,33700,40,0,2,Yes
4900,0.54,6919,2794,1,52300,51,0,2,Yes
5600,0.54,3366,3068,1,26700,29,5,3,Yes
5900,0.54,1768,5836,1,43400,25,1,5,Yes
4600,0.54,790,2947,0,0,47,8,4,No
6600,0.54,3714,6657,1,41400,24,8,3,Yes
4800,0.54,2152,5374,1,32700,36,2,3,Yes
7300,0.54,5389,4955,1,37700,43,3,3,Yes
6000,0.54,3004,3931,1,42700,57,1,1,Yes
5100,0.54,784,4755,1,21800,45,4,4,Yes
4900,0.54,2394,9499,1,42100,30,8,5,Yes
2400,0.54,1127,1358,1,6800,31,6,5,No
900,0.54,1848,843,1,14200,53,8,3,No
4100,0.54,3149,3399,1,58900,23,2,4,Yes
5000,0.54,2242,1733,1,44000,32,1,1,Yes
4000,0.54,2802,2637,1,30200,45,1,3,Yes
6000,0.54,1450,5231,1,40200,30,3,1,Yes
7900,0.54,2178,1505,1,48500,41,6,1,Yes
3800,0.54,612,3984,0,0,33,3,3,No
2000,0.54,475,158,1,26400,59,2,3,No
7000,0.54,3330,2845,1,55800,37,6,3,Yes
4400,0.54,2470,3843,1,54400,52,1,1,Yes
4900,0.54,646,7476,1,61900,61,3,3,Yes
5500,0.54,1026,4626,1,44500,52,1,1,Yes
7300,0.54,2325,682,1,57600,56,8,1,Yes
9300,0.54,2788,1400,1,30000,57,8,3,Yes
5400,0.54,5290,2221,1,26000,56,8,3,Yes
5000,0.54,9,4410,1,43200,38,1,1,Yes
3400,0.54,3586,7550,1,34000,32,8,5,Yes
6200,0.54,2647,10572,1,25800,60,3,3,Yes
5500,0.54,334,1203,0,0,54,3,3,No
5700,0.54,3933,3570,1,15700,49,1,2,Yes
2800,0.54,1052,8736,1,32500,42,1,1,Yes
4700,0.54,1964,3369,1,15400,37,3,3,No
5800,0.54,2659,2710,1,23200,31,1,3,Yes
4700,0.54,1624,4404,1,24400,44,0,5,Yes
4600,0.54,1353,3596,1,44600,63,2,1,Yes
6200,0.54,4970,2615,1,12300,24,6,5,Yes
9200,0.54,4539,6600,1,34700,28,3,4,Yes
2600,0.54,920,862,1,24600,59,6,1,Yes
1700,0.54,4331,3837,1,23700,49,1,1,Yes
8800,0.54,1263,2618,0,0,69,8,5,No
5000,0.54,2917,2902,1,46000,45,1,3,Yes
2700,0.54,3120,3593,1,57500,68,2,4,Yes
5400,0.54,2717,8583,1,35600,38,2,1,Yes
4600,0.54,4650,7965,1,50100,47,2,1,Yes
1600,0.54,1582,470,1,34500,29,8,3,Yes
4300,0.54,5023,2286,1,20900,47,8,3,Yes
3100,0.54,580,2657,1,16000,47,2,2,No
5400,0.54,4564,5157,1,21700,25,3,2,Yes
6800,0.54,605,4675,1,45400,44,8,1,Yes
4400,0.54,633,185,1,12100,41,7,1,No
2600,0.54,2039,4946,1,49700,26,7,4,Yes
5600,0.54,5651,4808,1,67600,74,8,4,Yes
2200,0.54,5714,466,1,24500,21,2,3,Yes
4300,0.54,3712,6295,1,35900,38,1,3,Yes
4700,0.54,430,1808,1,34300,49,3,3,Yes
3500,0.54,1450,5752,1,21000,51,8,5,Yes
5300,0.54,5135,6641,1,23600,41,8,3,Yes
1800,0.54,925,1486,1,30200,29,2,5,No
3900,0.54,3133,1613,1,54600,33,1,2,Yes
3700,0.54,2040,6151,1,22500,34,1,2,Yes
7400,0.54,2409,7228,1,44000,43,0,2,Yes
2500,0.54,1368,1947,1,14500,65,6,2,No
8100,0.54,1332,1820,1,19200,36,8,2,Yes
6300,0.54,1483,6648,1,5600,21,8,1,Yes
5700,0.54,1402,6057,1,21700,24,2,3,Yes
6100,0.54,1374,3125,1,27700,47,8,5,No
5600,0.54,489,5957,1,48100,63,5,3,Yes
4900,0.54,1155,5104,1,44300,46,8,4,Yes
6100,0.54,2830,8636,1,29400,24,8,3,Yes
2400,0.54,1251,2257,1,34000,42,2,1,No
7000,0.54,4181,6521,1,19400,47,7,3,Yes
3900,0.54,38,3565,1,22300,44,2,1,Yes
4900,0.54,1197,2315,1,33700,49,8,2,No
5400,0.54,4144,5912,1,43800,54,4,5,Yes
7000,0.54,1828,3570,0,0,19,3,3,Yes
4100,0.54,1509,2377,1,43300,36,2,1,No
800,0.54,546,3263,1,24700,64,6,3,No
4100,0.54,3393,5665,1,69200,35,1,1,Yes
7200,0.54,1016,1659,1,28100,18,5,3,No
5700,0.54,2420,6278,1,45900,35,5,3,Yes
3800,0.54,4072,6383,1,41100,41,1,5,Yes
6400,0.53,2293,7943,1,20200,46,1,5,Yes
4000,0.53,660,1289,1,37800,47,8,5,No
9500,0.53,2676,5832,1,17300,42,3,3,Yes
2400,0.53,936,2579,1,27600,43,3,4,No
6300,0.53,557,7244,1,34800,45,6,2,Yes
2000,0.53,819,1548,1,19800,40,2,1,Yes
6300,0.53,659,1624,1,13000,29,0,2,Yes
4100,0.53,992,1811,1,16200,50,3,3,Yes
2500,0.53,76,2747,1,34000,53,1,2,No
4600,0.53,937,1084,1,35500,54,2,3,Yes
4100,0.53,1621,2757,1,42800,53,1,4,Yes
2800,0.53,1894,5466,1,35700,31,8,1,Yes
4200,0.53,925,1561,1,29400,28,8,4,No
7800,0.53,1665,5015,1,35800,36,8,4,Yes
3700,0.53,2133,2263,1,37900,43,1,5,Yes
4500,0.53,871,4207,1,33800,36,2,4,Yes
4500,0.53,1629,6065,1,41200,29,6,3,Yes
3800,0.53,2184,1337,1,51100,49,3,4,Yes
4500,0.53,2269,502,1,41100,36,2,4,Yes
4800,0.53,1178,1425,1,34000,56,8,2,No
5800,0.53,3980,1557,1,41700,40,4,2,Yes
3900,0.53,1148,1905,1,30600,34,4,1,No
7500,0.53,3578,4497,1,39800,18,3,3,Yes
3000,0.53,3703,3696,1,42800,52,2,3,Yes
2700,0.53,1308,996,1,26800,19,4,3,No
3300,0.53,898,321,0,0,25,8,5,No
4600,0.53,588,2913,1,21900,55,6,4,Yes
4500,0.53,3623,4823,1,30500,64,8,5,Yes
6800,0.53,2755,4660,1,52700,30,2,5,Yes
9500,0.53,3910,4719,1,22300,59,4,3,Yes
4600,0.53,1312,2985,0,0,21,2,2,No
5700,0.53,3528,4382,1,47800,34,3,1,Yes
6200,0.53,3510,6330,1,39600,48,1,4,Yes
4300,0.53,346,231,1,31000,56,8,5,No
7700,0.53,4332,3068,1,57600,77,6,3,Yes
5000,0.53,2917,10076,1,31500,67,0,4,Yes
2500,0.53,1292,3144,1,26100,44,1,5,No
3500,0.53,562,2133,1,12900,47,4,2,No
3700,0.53,218,4482,1,34300,40,8,3,Yes
5900,0.53,14,2817,1,20100,34,4,1,Yes
3100,0.53,4734,3676,1,22200,37,3,5,Yes
4900,0.53,2748,3705,1,28100,54,8,1,Yes
6000,0.53,1108,2539,1,14400,29,8,2,No
7000,0.53,69,2382,1,34700,30,1,4,Yes
6800,0.53,1512,2678,0,0,22,6,5,No
4200,0.53,4433,2301,1,31700,63,1,5,Yes
2000,0.53,5076,4573,1,30500,30,8,2,Yes
6300,0.53,2551,7646,1,50100,40,6,3,Yes
5700,0.53,1397,3169,1,3400,65,2,2,No
4300,0.53,1304,2785,1,40800,78,1,3,Yes
5300,0.53,2884,1814,1,21700,35,7,4,Yes
4400,0.53,126,1917,0,0,53,1,3,No
4000,0.53,1105,2124,1,56600,56,8,2,Yes
5700,0.53,1717,3422,1,9100,35,6,3,Yes
4100,0.53,2716,2867,1,8800,43,4,4,Yes
6200,0.53,5672,6989,1,17600,21,3,2,Yes
5400,0.53,280,645,1,33600,37,1,3,Yes
3800,0.53,1689,1677,1,57000,53,3,4,Yes
4500,0.53,53,5764,1,17600,54,3,5,Yes
500,0.53,471,1387,0,0,49,2,1,No
5800,0.53,363,872,0,0,68,2,2,No
4200,0.53,1489,908,1,19000,28,1,4,No
2800,0.53,2245,3616,1,50900,48,3,4,Yes
4300,0.53,1878,4409,1,53600,54,2,4,Yes
6900,0.53,3238,2214,1,29800,32,8,5,Yes
9000,0.53,2411,1694,1,33200,38,0,1,Yes
4300,0.53,2532,2856,0,0,36,2,5,No
8000,0.53,3637,11944,1,24800,49,2,3,Yes
1900,0.53,1400,2812,1,29300,23,5,2,No
5600,0.53,1201,2479,1,40400,33,4,3,Yes
3800,0.53,2581,7742,1,3000,58,1,1,Yes
4100,0.53,571,639,1,39800,18,4,4,Yes
2700,0.53,4642,5080,1,23600,40,1,5,Yes
4200,0.53,8461,4514,1,15800,41,5,1,Yes
4400,0.53,1817,5303,1,28100,35,8,5,Yes
3700,0.53,1270,4211,1,300,29,3,3,Yes
3800,0.53,2298,2590,1,28500,35,5,1,Yes
4200,0.53,241,2770,1,7400,27,8,4,No
4800,0.53,1124,2272,1,25100,47,1,3,No
2500,0.53,2288,1991,1,28000,42,3,1,Yes
2200,0.53,528,3402,1,29000,58,7,3,No
8800,0.53,2049,2884,1,43600,31,1,2,Yes
2800,0.53,1227,249,1,23800,27,8,3,No
4800,0.53,569,1737,1,26600,37,8,3,No
5700,0.53,291,7563,1,38900,31,1,4,Yes
4300,0.53,308,1688,1,27700,53,8,2,No
7400,0.53,2478,5762,1,47400,28,8,3,Yes
4100,0.53,4203,4953,1,66600,35,3,3,Yes
600,0.53,900,3370,1,32300,66,8,2,No
5100,0.53,3944,5085,1,26200,46,1,5,Yes
2400,0.53,460,118,1,39200,34,5,1,No
5800,0.53,5760,3474,1,69300,44,4,4,Yes
8300,0.53,1678,2934,1,37600,50,1,4,Yes
5700,0.53,1778,5736,1,50200,50,3,2,Yes
4300,0.53,4022,7174,1,52600,46,1,4,Yes
5200,0.53,1461,2154,1,43800,28,1,5,Yes
3400,0.53,2656,7954,1,32000,40,1,3,Yes
6000,0.53,1687,5842,1,30400,18,8,3,Yes
5500,0.53,2775,1317,1,45400,31,1,1,Yes
5800,0.53,169,623,0,0,48,8,3,No
5600,0.53,2809,5947,1,38900,39,2,5,Yes
1500,0.53,1459,2042,1,40200,30,3,5,No
6900,0.53,1223,2219,0,0,39,4,3,No
6300,0.53,3679,6057,1,20800,71,3,1,Yes
6200,0.53,275,1213,1,42700,27,5,1,No
5700,0.53,3982,5007,1,40300,32,3,5,Yes
4200,0.53,4529,1732,1,25100,36,2,3,Yes
6300,0.53,2009,8400,1,56200,49,2,3,Yes
3700,0.53,745,1456,0,0,60,8,5,No
4000,0.53,1219,2408,1,6800,23,8,3,No
3300,0.53,3727,1421,1,25500,56,3,1,Yes
4100,0.53,155,1521,1,25700,28,1,4,No
6900,0.53,2855,4482,1,27100,55,8,4,Yes
7500,0.53,1666,6898,1,45900,54,6,1,Yes
500,0.53,1872,2581,1,22500,20,4,3,No
3900,0.53,758,5607,1,20400,69,7,5,Yes
6100,0.53,6163,5298,1,29500,24,1,5,Yes
3400,0.53,3773,9844,1,40000,56,3,5,Yes
2800,0.53,2121,2930,1,22200,24,6,4,Yes
4900,0.53,3743,2953,1,45000,43,2,1,Yes
5900,0.53,99,4848,1,46400,47,1,4,Yes
6200,0.53,2295,6678,1,26600,37,3,5,Yes
2600,0.53,4345,7322,1,30800,51,5,1,Yes
5200,0.53,1659,7650,0,0,44,6,1,Yes
3400,0.53,2619,1940,1,8600,21,2,3,Yes
2000,0.53,1839,2598,1,23400,55,2,4,Yes
2900,0.53,621,5679,1,52600,49,1,3,Yes
5300,0.53,3636,3904,1,27100,27,4,1,Yes
3300,0.53,2579,5596,1,31800,59,3,5,Yes
3200,0.53,1029,2874,1,30100,47,1,1,Yes
6800,0.53,895,5268,1,25500,50,3,2,Yes
7200,0.53,1413,3175,1,20000,29,8,4,Yes
2600,0.53,843,2770,1,33500,26,5,2,No
5200,0.53,6295,6905,1,28800,38,8,3,Yes
2900,0.53,938,3039,1,32400,58,1,1,No
2300,0.53,756,1144,1,28800,40,1,5,No
1400,0.53,3033,2626,1,34100,40,2,1,Yes
6000,0.53,2000,7337,1,31000,25,3,3,Yes
3200,0.53,1193,1092,1,38200,50,6,4,No
5200,0.53,2276,1705,1,44400,21,1,4,Yes
5000,0.53,1121,2565,1,16300,31,1,3,No
3800,0.53,2102,7316,0,0,54,1,4,Yes
2600,0.53,987,2935,1,28400,47,8,4,No
4000,0.53,1390,1186,1,41800,35,5,4,No
3700,0.53,2533,1936,1,50800,47,2,1,Yes
3800,0.53,2142,3071,1,49800,57,8,4,Yes
6600,0.53,1901,3201,1,29400,43,8,4,Yes
2000,0.53,1228,3709,1,17100,27,8,1,No
3800,0.53,2503,3654,1,10300,41,8,5,Yes
7300,0.53,1218,3944,1,28200,47,4,1,Yes
4100,0.53,871,1747,1,20700,46,1,2,No
2600,0.53,423,3758,1,45900,27,0,3,No
2200,0.53,316,11421,1,41100,59,8,4,Yes
5400,0.53,365,2282,1,38200,25,7,4,Yes
3100,0.53,316,5903,1,22200,33,1,1,Yes
5200,0.53,2568,1754,1,22900,47,1,1,Yes
7700,0.53,746,2108,1,32400,35,2,1,Yes
5200,0.53,2355,1134,1,33500,61,1,5,Yes
6400,0.53,2683,5104,1,66600,28,4,1,Yes
5600,0.53,2612,4972,1,34800,42,2,3,Yes
2100,0.53,883,1678,1,30600,33,2,3,No
3200,0.53,435,686,0,0,38,3,4,No
7100,0.53,2045,3434,0,0,46,8,5,Yes
7600,0.53,2119,4936,1,35800,64,2,3,Yes
2500,0.53,1170,4845,1,21000,54,5,1,Yes
2600,0.53,4889,4376,1,38500,42,5,4,Yes
2900,0.53,2042,2048,1,17500,18,8,3,No
2400,0.53,1688,3743,1,30300,24,1,2,Yes
4800,0.53,315,2956,1,25100,74,6,2,Yes
5200,0.53,4145,5325,1,50600,18,8,3,Yes
8000,0.53,2834,1328,1,20900,44,8,1,Yes
4500,0.53,3419,4351,1,34000,49,8,1,Yes
1600,0.53,688,2193,1,14900,50,2,4,No
8400,0.53,3100,447,1,59800,28,4,1,Yes
3800,0.53,638,2365,1,27500,46,1,1,No
4000,0.53,1891,5927,1,52400,66,2,1,Yes
6100,0.53,3336,2524,1,29100,53,5,2,Yes
2900,0.53,984,1227,0,0,33,1,1,No
3300,0.53,3137,62,1,43800,33,8,1,Yes
1400,0.53,910,920,0,0,42,4,3,No
5400,0.53,1411,4222,1,21200,33,2,1,No
4600,0.53,2398,2568,1,16600,48,2,1,Yes
7300,0.53,2798,4358,1,29300,35,4,5,Yes
5100,0.53,90,1660,1,13600,57,2,2,No
6500,0.53,2803,8532,1,29400,66,8,1,Yes
4900,0.53,1516,2114,0,0,48,1,2,Yes
2900,0.53,1444,2898,1,27200,58,7,2,Yes
4200,0.53,883,634,1,37400,39,2,1,Yes
8500,0.53,4228,6366,1,15300,43,3,5,Yes
5900,0.53,927,8573,1,34900,24,0,2,Yes
3300,0.53,4871,5233,1,47200,53,8,3,Yes
8800,0.53,3452,5562,1,33300,34,2,3,Yes
3300,0.53,664,3998,1,23900,53,8,3,No
3500,0.53,2149,5584,1,39000,42,1,5,Yes
4800,0.53,3821,4522,1,32900,36,2,5,Yes
7700,0.53,1488,4877,1,15400,34,4,1,Yes
6000,0.53,3718,8170,1,48500,47,4,4,Yes
3800,0.53,1347,2264,1,15400,36,4,4,Yes
4500,0.53,2647,4846,1,15100,52,6,1,Yes
5800,0.53,2797,1287,1,36600,60,1,1,Yes
6700,0.53,2664,2232,1,33500,31,8,5,Yes
4000,0.53,3357,8274,1,20100,45,3,3,Yes
5100,0.53,1296,2975,1,34300,70,7,1,No
1900,0.53,1483,1864,1,7800,39,7,2,No
5800,0.53,384,4715,1,33500,37,1,3,Yes
2700,0.53,2372,3507,0,0,31,2,4,Yes
2700,0.53,1800,5456,1,29000,46,5,2,Yes
6600,0.53,3563,4194,1,14000,45,1,3,Yes
5700,0.53,1232,1860,1,40900,19,2,4,No
9300,0.53,2386,7765,1,19200,60,5,4,Yes
5400,0.53,4686,4093,1,47800,47,1,4,Yes
4300,0.53,3323,3283,1,59100,64,8,4,Yes
6800,0.53,3657,3583,1,41800,41,1,4,Yes
6600,0.53,194,1543,1,63900,67,8,2,Yes
5600,0.53,1690,869,1,28800,59,7,3,No
3600,0.53,4111,4472,1,45200,48,8,4,Yes
5400,0.53,3537,5077,1,31500,42,1,2,Yes
3500,0.53,408,3420,1,16300,45,2,4,Yes
4300,0.53,1536,5299,0,0,30,8,5,Yes
7900,0.53,2867,2078,1,38600,51,8,2,Yes
5800,0.53,1930,5612,1,37500,22,1,1,Yes
2900,0.53,4128,2566,0,0,31,4,3,Yes
11800,0.53,858,6515,1,19800,39,2,5,Yes
5900,0.53,2527,7116,1,31200,19,3,5,Yes
4700,0.53,1156,2926,1,23400,28,8,2,No
9100,0.53,4651,898,1,28300,50,2,3,Yes
8200,0.53,1237,1487,0,0,35,1,3,No
3400,0.53,1901,1692,1,13800,36,2,5,No
7500,0.53,5745,983,1,57400,37,4,2,Yes
3500,0.53,1087,6038,1,27400,26,2,3,Yes
4300,0.53,3876,6701,1,19200,50,2,3,Yes
5200,0.53,4149,4711,1,67100,55,8,4,Yes
4500,0.53,2241,2828,1,57600,49,1,1,Yes
5900,0.53,4747,4207,1,31800,59,5,4,Yes
4300,0.53,799,4746,1,41500,42,3,3,Yes
6200,0.53,1901,918,1,52700,24,8,4,Yes
1900,0.53,2797,2100,1,39000,48,2,4,Yes
2600,0.53,909,2384,1,30100,24,2,2,No
7100,0.53,2306,6517,1,24000,24,3,3,Yes
4100,0.53,2549,343,1,40800,49,1,3,Yes
4200,0.53,701,326,0,0,19,4,5,No
6800,0.53,1273,3828,1,60600,28,1,3,Yes
7700,0.53,4328,6309,1,54700,26,1,3,Yes
6900,0.53,2523,3345,1,19500,34,1,1,Yes
3100,0.53,2798,1983,1,18700,61,2,5,Yes
4500,0.53,4464,5165,1,35200,57,8,5,Yes
4200,0.53,2534,680,1,18400,65,8,4,Yes
5100,0.53,1380,7252,1,46900,35,4,1,Yes
3200,0.53,1538,1530,1,14900,58,3,5,No
4900,0.53,564,1604,1,35500,44,1,1,No
8400,0.53,1680,4612,1,15300,43,8,5,Yes
4300,0.53,1213,1213,1,32100,62,0,2,No
6600,0.53,3350,1741,1,71900,42,5,4,Yes
5000,0.53,695,2265,0,0,51,8,1,No
5300,0.53,2811,6956,1,19800,47,2,4,Yes
6600,0.53,2822,5200,1,32300,34,6,2,Yes
3800,0.53,782,1276,0,0,58,4,3,No
4800,0.53,1168,6256,1,41500,49,2,3,Yes
3200,0.53,1302,1890,1,21300,58,5,5,No
1100,0.53,1566,289,1,23900,19,1,3,No
5800,0.53,1210,5016,1,27400,46,1,1,Yes
6000,0.53,2144,2595,1,24400,45,5,3,Yes
3000,0.53,2688,7547,1,35800,19,8,1,Yes
2800,0.53,1845,3802,1,17800,51,2,5,Yes
5600,0.53,4122,521,1,45000,40,0,1,Yes
5600,0.53,436,8757,1,45900,24,3,1,Yes
7600,0.53,4886,2075,1,25200,37,8,3,Yes
3300,0.53,1599,3090,1,15800,65,2,4,No
5900,0.53,4541,6514,1,27700,26,1,1,Yes
5500,0.53,1043,1872,1,9300,55,5,2,Yes
6100,0.53,4051,3629,1,60300,33,8,1,Yes
2100,0.53,476,1993,1,41800,25,8,2,Yes
6000,0.53,3724,4412,1,16900,40,1,4,Yes
3800,0.53,965,1456,0,0,22,8,2,No
5800,0.53,2221,3494,1,14700,40,8,5,Yes
5400,0.53,2284,3362,1,53300,42,6,1,Yes
3700,0.53,3385,7786,1,33300,48,1,4,Yes
4300,0.53,1034,1608,1,37300,40,1,1,No
6100,0.53,825,61,1,44700,47,2,1,Yes
5200,0.53,2690,3712,1,27300,47,6,4,Yes
5600,0.53,3475,2548,1,48600,55,2,4,Yes
4400,0.53,1234,3966,1,20000,40,6,3,Yes
7800,0.53,4117,5580,1,12100,37,5,4,Yes
6400,0.53,2288,2877,1,32900,51,2,1,Yes
5100,0.53,668,1946,1,21100,41,6,2,No
5300,0.53,4626,3643,1,58700,60,3,3,Yes
3400,0.53,790,2234,1,39900,45,6,1,Yes
3100,0.53,264,4706,1,49500,38,8,3,Yes
6900,0.53,1441,3247,1,22300,41,2,1,Yes
3200,0.53,2259,5660,1,24900,41,1,1,Yes
7100,0.53,3598,6764,1,17600,68,3,5,Yes
8400,0.53,2515,3811,1,23100,44,2,4,Yes
3300,0.53,86,6526,1,23300,48,8,3,Yes
3100,0.53,194,2544,1,42200,77,2,5,Yes
7600,0.53,3189,8007,1,37800,44,5,1,Yes
1400,0.53,721,3139,1,31600,25,8,5,No
5200,0.53,1863,2635,1,34300,62,0,1,Yes
8100,0.53,5530,6268,1,32700,60,1,5,Yes
5100,0.53,4175,4254,1,39200,28,1,1,Yes
7900,0.53,774,3875,1,60200,52,0,3,Yes
4700,0.53,3120,6003,1,26500,66,3,3,Yes
2800,0.53,360,2907,1,36600,73,1,3,No
3900,0.53,1226,5288,1,48600,64,6,3,Yes
7400,0.53,2391,2844,1,43500,23,1,4,Yes
4300,0.53,4282,7001,1,50800,27,3,4,Yes
3400,0.53,3676,2304,1,31200,26,5,4,Yes
7100,0.53,2682,3170,1,3500,37,8,3,Yes
3000,0.53,2590,2245,1,27900,63,8,1,Yes
5500,0.53,1042,2148,1,44000,25,3,5,No
3600,0.53,6688,2510,1,51500,51,2,4,Yes
2300,0.53,1111,5659,1,55500,61,7,2,Yes
5200,0.53,630,3103,1,36700,36,8,4,No
4100,0.53,1147,4041,1,39000,25,8,1,Yes
1000,0.52,1464,2363,1,36100,60,1,5,No
3500,0.52,2406,5998,1,39200,40,4,4,Yes
2900,0.52,3040,1378,1,44200,22,1,2,Yes
4700,0.52,6300,3054,1,35000,55,2,1,Yes
10800,0.52,5237,6075,1,39400,28,8,2,Yes
6000,0.52,615,2892,1,18900,49,2,2,No
5000,0.52,4130,3936,1,25200,36,7,3,Yes
5200,0.52,969,1721,1,25600,24,1,3,No
4500,0.52,2797,5069,1,24600,32,8,5,Yes
3900,0.52,6,1296,0,0,57,2,5,No
6600,0.52,1383,3069,1,43400,30,4,2,Yes
7900,0.52,4997,2336,1,25400,62,3,1,Yes
4300,0.52,3532,5145,1,49400,36,5,1,Yes
3100,0.52,3147,3185,1,19400,37,8,1,Yes
4800,0.52,2593,5306,1,31300,30,8,3,Yes
6100,0.52,731,2302,1,11300,30,8,1,No
8100,0.52,2612,6170,1,54300,34,2,5,Yes
6800,0.52,1931,1442,1,40500,23,3,2,Yes
3000,0.52,1526,1834,1,6500,41,3,2,No
1500,0.52,1785,2340,1,13800,30,1,5,No
5600,0.52,3630,1299,1,51300,41,2,1,Yes
5100,0.52,5623,3776,1,49100,22,2,2,Yes
4700,0.52,2720,4323,1,37100,37,3,3,Yes
3600,0.52,5658,2757,1,40900,68,8,1,Yes
4400,0.52,682,2237,1,43900,28,4,3,No
6200,0.52,1302,4750,1,49400,39,8,5,Yes
3700,0.52,1988,2467,1,39400,60,1,1,Yes
4300,0.52,877,1670,0,0,26,1,3,No
6300,0.52,2525,3259,1,35900,38,8,1,Yes
5000,0.52,1289,2148,1,25200,43,8,5,No
3000,0.52,3047,3884,1,25300,28,2,4,Yes
5000,0.52,2758,5933,1,47400,36,2,3,Yes
6800,0.52,4031,39,1,38600,70,1,1,Yes
3700,0.52,1967,7323,1,35000,51,5,2,Yes
2900,0.52,347,2707,1,13600,34,8,4,No
6400,0.52,1234,3854,1,37300,32,8,3,Yes
5700,0.52,4627,8046,1,41800,37,1,4,Yes
6400,0.52,4898,3441,1,19400,44,4,3,Yes
5100,0.52,6063,6168,1,30200,26,2,4,Yes
5000,0.52,741,3213,0,0,24,1,2,No
2800,0.52,3525,5535,1,42200,24,2,3,Yes
1800,0.52,1127,6878,1,38200,37,7,1,Yes
3800,0.52,1768,2611,1,47800,41,1,4,Yes
5400,0.52,1642,6051,1,54600,45,5,4,Yes
2400,0.52,680,2607,1,49400,45,1,2,Yes
2200,0.52,2129,2655,1,25900,53,1,1,Yes
6900,0.52,2333,5647,1,43400,59,1,4,Yes
3300,0.52,1280,2124,0,0,47,1,2,Yes
7700,0.52,2367,2070,1,41300,45,3,5,Yes
6200,0.52,3406,1752,1,16100,65,6,2,Yes
5100,0.52,1165,4213,1,22100,62,2,4,No
3400,0.52,2314,5920,1,28900,50,8,4,Yes
3100,0.52,3906,6754,1,36500,26,1,3,Yes
2600,0.52,1427,2076,1,27000,43,3,4,No
6700,0.52,2197,1615,1,12700,27,0,3,Yes
4800,0.52,1195,984,1,28800,50,3,5,No
7300,0.52,1126,5409,1,51900,43,2,4,Yes
3800,0.52,2677,2433,1,21900,27,1,5,Yes
5400,0.52,695,1274,1,27000,50,2,2,No
5300,0.52,1472,2280,1,26000,55,8,4,Yes
5300,0.52,1726,6592,1,55900,65,7,4,Yes
3900,0.52,4440,3321,1,50800,40,8,2,Yes
4200,0.52,3412,5289,1,35100,39,7,1,Yes
6700,0.52,3207,4978,1,39100,46,1,1,Yes
3700,0.52,1357,7272,1,48900,66,5,4,Yes
8800,0.52,2752,5213,1,50400,43,5,3,Yes
2600,0.52,2689,7239,1,16300,63,6,3,Yes
5500,0.52,2684,2220,1,42600,49,1,2,Yes
6300,0.52,4428,6846,1,10400,57,1,1,Yes
6300,0.52,2587,5426,1,23900,55,1,1,Yes
5800,0.52,3819,1806,1,15500,71,8,3,Yes
6900,0.52,2372,4527,1,49400,37,2,2,Yes
3100,0.52,612,2042,1,12400,46,8,4,No
8200,0.52,4919,5686,1,38600,49,1,1,Yes
2000,0.52,3512,5680,1,56100,47,8,2,Yes
9700,0.52,2018,7000,1,44000,21,1,2,Yes
4300,0.52,2263,3458,1,7100,30,3,2,Yes
6900,0.52,6780,1479,1,43500,49,2,3,Yes
